store,order_id,city,state,shipping_charged,order_total,Clean_State
rbn,14136,,,15,135.59,Santa Cruz
rbn,15927,,,30,129.98,Santa Cruz
rbn,15928,,,30,145.0,Santa Cruz
rbn,15997,,,15,104.99,Santa Cruz
rbn,15998,,,25,158.0,Santa Cruz
rbn,16275,,,0,49.99,Santa Cruz
rbn,16338,,,15,64.99,Santa Cruz
rbn,18635,,,30,149.99,Santa Cruz
rbn,18677,,,25,254.98,Santa Cruz
rbn,18678,,,0,129.0,Santa Cruz
rbn,18714,,,0,259.98,Santa Cruz
rbn,18875,,,0,99.99,Santa Cruz
rbn,18876,,,0,99.99,Santa Cruz
rbn,18914,,,0,0.0,Santa Cruz
rbn,19136,,,0,99.99,Santa Cruz
rbn,19137,,,0,99.99,Santa Cruz
rbn,19291,,,0,199.98,Santa Cruz
rbn,19292,,,0,99.99,Santa Cruz
rbn,19293,,,0,113.0,Santa Cruz
rbn,20433,,,0,49.99,Santa Cruz
rbn,20434,,,0,244.99,Santa Cruz
rbn,20438,,,0,99.99,Santa Cruz
rbn,20440,,,0,99.98,Santa Cruz
rbn,20527,,,0,149.99,Santa Cruz
rbn,20629,,,0,145.0,Santa Cruz
rbn,20769,,,0,169.99,Santa Cruz
rbn,20770,,,0,264.99,Santa Cruz
rbn,20771,,,0,168.0,Santa Cruz
rbn,20772,,S,0,197.0,Santa Cruz
rbn,20924,,,30,299.98,Santa Cruz
rbn,20992,,S,0,179.99,Santa Cruz
rbn,20993,,S,0,115.0,Santa Cruz
rbn,21098,,S,0,279.98,Santa Cruz
rbn,21102,,,0,179.99,Santa Cruz
rbn,21113,,,0,99.99,Santa Cruz
rbn,21270,,,0,145.0,Santa Cruz
rbn,21366,,,0,195.0,Santa Cruz
rbn,21622,,S,0,135.0,Santa Cruz
rbn,21807,,S,0,264.99,Santa Cruz
rbn,21940,,,0,145.0,Santa Cruz
rbn,21941,,,0,115.0,Santa Cruz
rbn,22100,,S,15,114.98,Santa Cruz
rbn,22252,,,0,129.99,Santa Cruz
rbn,22253,,S,15,144.99,Santa Cruz
rbn,22254,,,0,49.99,Santa Cruz
rbn,22307,,,20,69.99,Santa Cruz
rbn,22308,,,0,99.98,Santa Cruz
rbn,22309,,,0,115.0,Santa Cruz
rbn,22310,,,0,99.98,Santa Cruz
rbn,22311,,,15,64.99,Santa Cruz
rbn,22312,,,15,114.98,Santa Cruz
rbn,22355,,,0,230.0,Santa Cruz
rbn,22356,,,0,149.97,Santa Cruz
rbn,22357,,,0,149.97,Santa Cruz
rbn,22409,,,0,0.0,Santa Cruz
rbn,22419,,,15,209.99,Santa Cruz
rbn,22841,,,15,64.99,Santa Cruz
rbn,22842,,,15,64.99,Santa Cruz
rbn,22843,,,0,99.98,Santa Cruz
rbn,22845,,,0,99.98,Santa Cruz
rbn,22846,,,0,115.0,Santa Cruz
rbn,22847,,,0,99.98,Santa Cruz
rbn,22848,,,0,344.98,Santa Cruz
rbn,22933,,,0,239.98,Santa Cruz
rbn,23020,,,0,70.0,Santa Cruz
rbn,23214,,,0,39.99,Santa Cruz
rbn,23216,,,0,79.98,Santa Cruz
rbn,23217,,,15,174.98,Santa Cruz
rbn,23218,,S,15,134.99,Santa Cruz
rbn,23273,,,15,54.99,Santa Cruz
rbn,23274,,,15,54.99,Santa Cruz
rbn,23293,,S,15,344.98,Santa Cruz
rbn,23294,,,15,189.98,Santa Cruz
rbn,23309,,,0,159.98,Santa Cruz
rbn,23310,,,0,39.99,Santa Cruz
rbn,23313,,,0,119.97,Santa Cruz
rbn,23314,,,15,169.99,Santa Cruz
rbn,23315,,,15,164.99,Santa Cruz
rbn,23337,,,15,54.99,Santa Cruz
rbn,23339,,,20,139.97,Santa Cruz
rbn,23340,,,15,214.98,Santa Cruz
rbn,23367,,,15,94.98,Santa Cruz
rbn,23368,,S,15,54.99,Santa Cruz
rbn,23369,,,15,54.99,Santa Cruz
rbn,23370,,,15,54.99,Santa Cruz
rbn,23371,,,15,154.98,Santa Cruz
rbn,23372,,L,15,264.98,La Paz
rbn,23373,,,15,54.99,Santa Cruz
rbn,23374,,L,15,94.98,La Paz
rbn,23375,,S,15,214.98,Santa Cruz
rbn,23449,,,15,164.99,Santa Cruz
rbn,23450,,,15,143.0,Santa Cruz
rbn,23452,,,15,134.97,Santa Cruz
rbn,23454,,,15,130.0,Santa Cruz
rbn,23455,,,15,94.98,Santa Cruz
rbn,23456,,,15,54.99,Santa Cruz
rbn,23457,,,15,143.0,Santa Cruz
rbn,23696,,,15,164.99,Santa Cruz
rbn,23698,,,15,134.97,Santa Cruz
rbn,23834,,,15,164.99,Santa Cruz
rbn,23897,,,15,294.97,Santa Cruz
rbn,23898,,S,15,114.99,Santa Cruz
rbn,23900,,,15,64.99,Santa Cruz
rbn,23905,,,20,69.99,Santa Cruz
rbn,23906,,,15,242.99,Santa Cruz
rbn,24035,,,15,114.99,Santa Cruz
rbn,24070,,,15,214.98,Santa Cruz
rbn,24071,,S,15,114.99,Santa Cruz
rbn,24073,,,15,94.99,Santa Cruz
rbn,24078,,S,0,384.0,Santa Cruz
rbn,24079,,,15,54.99,Santa Cruz
rbn,24081,,,20,199.99,Santa Cruz
rbn,24082,,,15,94.99,Santa Cruz
rbn,24083,,,15,54.99,Santa Cruz
rbn,24084,,,15,104.98,Santa Cruz
rbn,24085,,L,15,134.99,La Paz
rbn,24114,,S,15,54.99,Santa Cruz
rbn,24115,,L,15,542.96,La Paz
rbn,24122,,,15,454.92,Santa Cruz
rbn,24123,,,15,114.98,Santa Cruz
rbn,24126,,S,15,154.98,Santa Cruz
rbn,24127,,C,15,140.0,Cochabamba
rbn,24183,,,0,195.0,Santa Cruz
rbn,24184,,,15,144.99,Santa Cruz
rbn,24214,,,15,279.99,Santa Cruz
rbn,24215,,,15,339.99,Santa Cruz
rbn,24289,,,20,259.98,Santa Cruz
rbn,24493,,,25,269.99,Santa Cruz
rbn,24641,,L,15,154.99,La Paz
rbn,24642,,,0,113.0,Santa Cruz
rbn,24643,,C,15,144.99,Cochabamba
rbn,24788,,,0,577.96,Santa Cruz
rbn,24789,,S,15,144.99,Santa Cruz
rbn,24791,,,0,139.99,Santa Cruz
rbn,24793,,,45,184.99,Santa Cruz
rbn,24795,,,15,144.99,Santa Cruz
rbn,24796,,,0,270.0,Santa Cruz
rbn,24804,,S,15,144.99,Santa Cruz
rbn,24872,,,15,144.99,Santa Cruz
rbn,24873,,,15,284.98,Santa Cruz
rbn,24874,,,20,149.99,Santa Cruz
rbn,24875,,,20,199.98,Santa Cruz
rbn,24876,,S,20,149.99,Santa Cruz
rbn,24888,,,15,153.0,Santa Cruz
rbn,24889,,,15,202.99,Santa Cruz
rbn,24890,,,15,134.99,Santa Cruz
rbn,24891,,,20,149.99,Santa Cruz
rbn,24892,,S,15,154.99,Santa Cruz
rbn,24970,,S,15,144.99,Santa Cruz
rbn,24972,,,30,329.98,Santa Cruz
rbn,24974,,,15,134.99,Santa Cruz
rbn,25013,,S,0,429.99,Santa Cruz
rbn,25015,,,15,144.99,Santa Cruz
rbn,25034,,,15,144.99,Santa Cruz
rbn,25041,,S,15,184.98,Santa Cruz
rbn,25379,,,15,130.0,Santa Cruz
rbn,25380,,,15,144.99,Santa Cruz
rbn,25383,,,15,209.99,Santa Cruz
rbn,25387,,,0,814.96,Santa Cruz
rbn,25389,,,15,144.99,Santa Cruz
rbn,25390,,S,15,144.99,Santa Cruz
rbn,25391,,L,15,144.99,La Paz
rbn,25395,,,0,0.0,Santa Cruz
rbn,25397,,,15,144.99,Santa Cruz
rbn,25407,,,0,129.99,Santa Cruz
rbn,25414,,,0,264.99,Santa Cruz
rbn,25415,,,15,204.98,Santa Cruz
rbn,25416,,L,15,130.0,La Paz
rbn,25429,,L,20,149.99,La Paz
rbn,25458,,,15,144.99,Santa Cruz
rbn,25459,,,15,144.99,Santa Cruz
rbn,25460,,,15,184.98,Santa Cruz
rbn,25586,,,15,144.99,Santa Cruz
rbn,25722,,,15,164.97,Santa Cruz
rbn,25724,,,15,64.99,Santa Cruz
rbn,25725,,,15,64.99,Santa Cruz
rbn,25726,,C,15,114.98,Cochabamba
rbn,25818,,S,15,332.98,Santa Cruz
rbn,25921,,L,15,64.99,La Paz
rbn,26023,,S,0,129.99,Santa Cruz
rbn,26022,,,0,273.0,Santa Cruz
rbn,26043,,,0,49.99,Santa Cruz
rbn,26134,La Paz,,15,64.99,La Paz
rbn,26066,,S,0,204.0,Santa Cruz
rbn,26517,,,0,145.0,Santa Cruz
rbn,26636,,L,15,174.99,La Paz
rbn,26637,Cochabamba,C,15,150.0,Cochabamba
rbn,26576,,,0,127.47,Santa Cruz
rbn,26638,,,0,293.23,Santa Cruz
rbn,26639,,,0,279.98,Santa Cruz
rbn,26671,,,0,49.99,Santa Cruz
rbn,26672,,,0,225.24,Santa Cruz
rbn,26674,,L,15,234.98,La Paz
rbn,26690,,S,0,319.99,Santa Cruz
rbn,26673,,,0,110.49,Santa Cruz
rbn,26694,,,0,238.0,Santa Cruz
rbn,26695,,,0,135.99,Santa Cruz
rbn,26696,,,0,49.99,Santa Cruz
rbn,26697,,,0,110.49,Santa Cruz
rbn,26698,,,0,127.49,Santa Cruz
rbn,26707,"Zona Miraflores, avenida Saavedra N° 184, sucursal BCP",L,15,174.99,La Paz
rbn,26709,,L,15,140.0,La Paz
rbn,26699,,,0,143.0,Santa Cruz
rbn,26710,,,0,115.0,Santa Cruz
rbn,26714,,C,15,200.0,Cochabamba
rbn,26716,Santa Cruz ,S,0,139.99,Santa Cruz
rbn,26720,,C,15,174.99,Cochabamba
rbn,26722,,C,15,189.99,Cochabamba
rbn,26723,,S,15,189.99,Santa Cruz
rbn,26717,,,0,342.98,Santa Cruz
rbn,26724,,,0,135.0,Santa Cruz
rbn,26725,,,0,159.99,Santa Cruz
rbn,26726,,,0,49.99,Santa Cruz
rbn,26730,,L,15,164.99,La Paz
rbn,26732,,C,0,284.99,Cochabamba
rbn,26733,,C,15,64.99,Cochabamba
rbn,26734,,C,15,200.0,Cochabamba
rbn,26735,,L,15,64.99,La Paz
rbn,26738,,,0,49.99,Santa Cruz
rbn,26742,,C,15,194.98,Cochabamba
rbn,26743,,L,0,409.99,La Paz
rbn,26739,,,0,49.99,Santa Cruz
rbn,26746,,S,15,154.99,Santa Cruz
rbn,26748,,L,20,209.98,La Paz
rbn,26749,,L,0,364.97,La Paz
rbn,26744,,,0,199.98,Santa Cruz
rbn,26750,,,0,49.99,Santa Cruz
rbn,26752,,L,15,64.99,La Paz
rbn,26755,,L,15,204.98,La Paz
rbn,26751,,,0,99.98,Santa Cruz
rbn,26758,,,0,444.97,Santa Cruz
rbn,26761,,L,15,64.99,La Paz
rbn,26759,Santa Cruz,S,0,125.0,Santa Cruz
rbn,26765,,C,15,174.99,Cochabamba
rbn,26762,,,0,49.99,Santa Cruz
rbn,26767,,S,15,164.99,Santa Cruz
rbn,26766,,,0,99.98,Santa Cruz
rbn,26770,,,0,49.99,Santa Cruz
rbn,26772,,S,0,184.99,Santa Cruz
rbn,26778,,,0,389.99,Santa Cruz
rbn,26780,,,0,49.99,Santa Cruz
rbn,26783,,C,15,190.0,Cochabamba
rbn,26782,,,0,145.0,Santa Cruz
rbn,26785,Villamontes,T,20,119.98,Tarija
rbn,26786,,,0,129.99,Santa Cruz
rbn,26787,,,0,149.99,Santa Cruz
rbn,26788,,,0,49.99,Santa Cruz
rbn,26789,,,0,284.99,Santa Cruz
rbn,26792,,S,15,144.99,Santa Cruz
rbn,26793,,L,15,150.0,La Paz
rbn,26790,,,0,135.0,Santa Cruz
rbn,26795,,,0,133.0,Santa Cruz
rbn,26800,sucre,B,15,114.98,Beni
rbn,26796,,,0,189.98,Santa Cruz
rbn,26804,,L,15,114.98,La Paz
rbn,26803,,,0,49.99,Santa Cruz
rbn,26805,,,0,452.97,Santa Cruz
rbn,26806,,,0,179.98,Santa Cruz
rbn,26808,,L,0,395.99,La Paz
rbn,26807,,,0,139.99,Santa Cruz
rbn,26810,,,0,49.99,Santa Cruz
rbn,26811,,,0,404.98,Santa Cruz
rbn,26812,,,0,289.98,Santa Cruz
rbn,26822,,,0,49.99,Santa Cruz
rbn,26826,,,0,294.99,Santa Cruz
rbn,26828,,L,15,64.99,La Paz
rbn,26829,,T,15,154.99,Tarija
rbn,26831,Santa Cruz ,S,0,149.99,Santa Cruz
rbn,26833,,,0,379.98,Santa Cruz
rbn,26834,,,0,129.99,Santa Cruz
rbn,26840,Tupiza,,35,209.99,Santa Cruz
rbn,26843,Sucre,,20,69.99,Santa Cruz
rbn,26844,Sucre,,20,169.97,Santa Cruz
rbn,26846,,L,15,224.98,La Paz
rbn,26845,,,0,389.99,Santa Cruz
rbn,26848,,,0,392.98,Santa Cruz
rbn,26852,,L,15,144.99,La Paz
rbn,26849,,,0,99.98,Santa Cruz
rbn,26855,,,0,145.0,Santa Cruz
rbn,26857,,,0,49.99,Santa Cruz
rbn,26858,,,0,49.99,Santa Cruz
rbn,26859,,,0,189.98,Santa Cruz
rbn,26860,Santa Cruz de la Sierra ,S,0,504.96,Santa Cruz
rbn,26861,,,0,49.99,Santa Cruz
rbn,26862,Santa Cruz ,S,0,139.99,Santa Cruz
rbn,26890,,,0,254.99,Santa Cruz
rbn,26934,,,0,49.99,Santa Cruz
rbn,26951,,C,15,197.99,Cochabamba
rbn,26952,,C,15,164.97,Cochabamba
rbn,26935,,,0,135.0,Santa Cruz
rbn,26954,,,0,49.99,Santa Cruz
rbn,26955,,,0,49.99,Santa Cruz
rbn,26957,,,0,567.98,Santa Cruz
rbn,26956,,,0,254.99,Santa Cruz
rbn,27094,,,0,49.99,Santa Cruz
rbn,27095,,,0,49.99,Santa Cruz
rbn,27096,,,0,397.99,Santa Cruz
rbn,27097,,,0,49.99,Santa Cruz
rbn,27098,Santa Cruz de la Sierra,S,0,164.99,Santa Cruz
rbn,27099,Santa Cruz de la sierra,S,0,148.0,Santa Cruz
rbn,27100,,,0,49.99,Santa Cruz
rbn,27164,,B,20,254.99,Beni
rbn,27134,,,0,49.99,Santa Cruz
rbn,27165,,,0,49.99,Santa Cruz
rbn,27167,,T,15,150.0,Tarija
rbn,27189,,L,15,30.0,La Paz
rbn,27190,,,15,265.0,Santa Cruz
rbn,27191,,L,15,234.98,La Paz
rbn,27192,,L,15,184.98,La Paz
rbn,27194,,L,15,244.97,La Paz
rbn,27450,,S,30,164.99,Santa Cruz
rbn,27452,,,15,234.98,Santa Cruz
rbn,27453,,C,15,189.99,Cochabamba
rbn,27454,,C,15,289.98,Cochabamba
rbn,27455,,,0,49.99,Santa Cruz
rbn,27458,,,15,114.99,Santa Cruz
rbn,27459,,C,15,289.98,Cochabamba
rbn,27457,,,0,289.99,Santa Cruz
rbn,27460,Santa Cruz ,S,0,182.99,Santa Cruz
rbn,27461,,,0,49.99,Santa Cruz
rbn,27463,,S,0,214.98,Santa Cruz
rbn,27462,,,0,115.0,Santa Cruz
rbn,27602,,S,0,49.99,Santa Cruz
rbn,27601,,,0,99.98,Santa Cruz
rbn,27603,,,0,176.99,Santa Cruz
rbn,27604,Santa Cruz de la sierra,S,0,176.99,Santa Cruz
rbn,27605,,,0,344.98,Santa Cruz
rbn,27606,,,0,119.99,Santa Cruz
rbn,27608,,C,15,160.0,Cochabamba
rbn,27609,,S,0,1049.95,Santa Cruz
rbn,28060,,L,15,274.97,La Paz
rbn,28061,,T,15,134.99,Tarija
rbn,28062,,C,15,444.95,Cochabamba
rbn,28186,,,0,99.99,Santa Cruz
rbn,28188,,B,20,139.99,Beni
rbn,28189,Trinidad,H,15,114.98,Chuquisaca
rbn,27607,,,0,432.98,Santa Cruz
rbn,28190,,,0,270.0,Santa Cruz
rbn,28191,,,0,620.0,Santa Cruz
rbn,28252,,L,20,219.98,La Paz
rbn,28253,,L,20,149.99,La Paz
rbn,28192,,,0,164.99,Santa Cruz
rbn,28255,,L,15,64.99,La Paz
rbn,28307,,L,15,252.98,La Paz
rbn,28313,,,15,114.98,Santa Cruz
rbn,28254,,,0,99.98,Santa Cruz
rbn,28316,,B,20,219.98,Beni
rbn,28314,,,0,184.99,Santa Cruz
rbn,28321,,,0,304.99,Santa Cruz
rbn,28324,,,15,64.99,Santa Cruz
rbn,28327,,B,15,79.99,Beni
rbn,28328,La Paz,L,15,64.99,La Paz
rbn,28329,,,15,144.99,Santa Cruz
rbn,28330,,C,0,399.95,Cochabamba
rbn,28323,Santa Cruz de la sierra,S,0,129.99,Santa Cruz
rbn,28332,,S,0,99.98,Santa Cruz
rbn,28355,,B,15,402.99,Beni
rbn,28354,Montero,S,20,69.99,Santa Cruz
rbn,28356,,,0,49.99,Santa Cruz
rbn,28358,,,0,125.0,Santa Cruz
rbn,28359,Santa Cruz de la sierra,S,0,49.99,Santa Cruz
rbn,28404,,S,0,139.99,Santa Cruz
rbn,28407,,L,15,64.99,La Paz
rbn,28360,,,0,99.98,Santa Cruz
rbn,28487,,,0,531.97,Santa Cruz
rbn,28486,,,0,49.99,Santa Cruz
rbn,28488,,,0,431.0,Santa Cruz
rbn,28489,,,0,129.99,Santa Cruz
rbn,28490,,,0,49.99,Santa Cruz
rbn,28491,,,0,189.98,Santa Cruz
rbn,28492,Santa Cruz de la sierra,S,0,450.88,Santa Cruz
rbn,28493,,,0,264.99,Santa Cruz
rbn,28497,,,0,179.98,Santa Cruz
rbn,28575,,,0,149.99,Santa Cruz
rbn,29111,,S,15,174.99,Santa Cruz
rbn,29851,,S,0,129.99,Santa Cruz
rbn,28576,Santa Cruz de la sierra,S,0,99.98,Santa Cruz
rbn,29861,,,0,49.99,Santa Cruz
rbn,29912,,,0,254.99,Santa Cruz
rbn,29913,,,0,284.97,Santa Cruz
rbn,29945,,,0,247.98,Santa Cruz
rbn,29946,Santa Cruz de la sierra ,S,0,169.98,Santa Cruz
rbn,29949,Santa Cruz de la sierra ,S,0,202.0,Santa Cruz
rbn,29969,,C,15,169.98,Cochabamba
rbn,29970,,S,0,79.98,Santa Cruz
rbn,29972,,S,15,54.99,Santa Cruz
rbn,29973,,,0,39.99,Santa Cruz
rbn,29974,,,0,79.98,Santa Cruz
rbn,29975,,,0,39.99,Santa Cruz
rbn,29976,,,0,39.99,Santa Cruz
rbn,29978,,C,15,94.98,Cochabamba
rbn,29979,,S,0,359.96,Santa Cruz
rbn,29977,,,0,39.99,Santa Cruz
rbn,29981,,,0,39.99,Santa Cruz
rbn,29982,,,0,219.98,Santa Cruz
rbn,29984,,L,15,184.97,La Paz
rbn,29983,,,0,99.99,Santa Cruz
rbn,29985,,,0,99.99,Santa Cruz
rbn,29986,,,0,39.99,Santa Cruz
rbn,29992,,S,30,246.99,Santa Cruz
rbn,29993,,L,15,54.99,La Paz
rbn,29995,,L,15,161.99,La Paz
rbn,29996,,C,20,194.98,Cochabamba
rbn,29997,,,15,54.99,Santa Cruz
rbn,29987,,,0,119.97,Santa Cruz
rbn,29999,,,15,201.98,Santa Cruz
rbn,29998,,,0,99.99,Santa Cruz
rbn,30000,,,0,125.0,Santa Cruz
rbn,30002,,L,15,301.99,La Paz
rbn,30003,,L,20,119.98,La Paz
rbn,30001,,,0,39.99,Santa Cruz
rbn,30005,,,0,39.99,Santa Cruz
rbn,30006,,,0,119.97,Santa Cruz
rbn,30010,,,15,154.98,Santa Cruz
rbn,30031,,,20,165.0,Santa Cruz
rbn,30008,,,0,125.0,Santa Cruz
rbn,30032,,,0,99.99,Santa Cruz
rbn,30033,,,0,204.98,Santa Cruz
rbn,30078,,L,15,114.99,La Paz
rbn,30302,,,15,54.99,Santa Cruz
rbn,30303,,B,15,300.0,Beni
rbn,30519,,L,0,804.93,La Paz
rbn,30520,,L,15,301.99,La Paz
rbn,30034,,,0,119.99,Santa Cruz
rbn,30521,,,0,109.99,Santa Cruz
rbn,30523,,,15,214.98,Santa Cruz
rbn,30606,,C,0,1021.85,Cochabamba
rbn,30633,,,0,264.98,Santa Cruz
rbn,30634,,,15,289.99,Santa Cruz
rbn,30522,,,0,169.98,Santa Cruz
rbn,30635,0,S,0,39.99,Santa Cruz
rbn,30637,,,0,39.99,Santa Cruz
rbn,30639,,S,0,429.97,Santa Cruz
rbn,30851,,L,15,344.96,La Paz
rbn,30758,,,0,279.98,Santa Cruz
rbn,30960,,,0,149.99,Santa Cruz
rbn,31359,,S,0,194.99,Santa Cruz
rbn,31670,,L,15,179.97,La Paz
rbn,31360,Santa Cruz de la sierra,S,0,129.99,Santa Cruz
rbn,31786,,S,15,154.99,Santa Cruz
rbn,31681,,,0,139.99,Santa Cruz
rbn,31789,Santa Cruz,S,15,152.0,Santa Cruz
rbn,31790,,,0,137.0,Santa Cruz
rbn,31866,,,0,155.0,Santa Cruz
rbn,31867,,S,0,139.99,Santa Cruz
rbn,31868,,,0,147.0,Santa Cruz
rbn,31870,,,0,579.98,Santa Cruz
rbn,31871,,S,0,137.0,Santa Cruz
rbn,31872,Santa Cruz,S,0,149.99,Santa Cruz
rbn,31889,,L,15,234.98,La Paz
rbn,31891,,L,15,324.97,La Paz
rbn,31892,,H,20,79.99,Chuquisaca
rbn,31873,,,0,169.99,Santa Cruz
rbn,31894,,,15,180.0,Santa Cruz
rbn,31893,,,0,456.98,Santa Cruz
rbn,31895,,,0,219.98,Santa Cruz
rbn,31896,,,0,159.99,Santa Cruz
rbn,31897,,S,0,149.99,Santa Cruz
rbn,31898,,,0,139.99,Santa Cruz
rbn,31901,,,0,145.0,Santa Cruz
rbn,31902,,,0,147.0,Santa Cruz
rbn,31904,,,0,119.98,Santa Cruz
rbn,31914,,,15,154.99,Santa Cruz
rbn,31913,,,0,127.0,Santa Cruz
rbn,31915,,,0,145.0,Santa Cruz
rbn,31918,,S,15,306.99,Santa Cruz
rbn,31919,,L,15,644.98,La Paz
rbn,31920,,L,15,329.99,La Paz
rbn,31921,,T,15,179.99,Tarija
rbn,31922,,T,15,154.99,Tarija
rbn,31923,,S,20,169.99,Santa Cruz
rbn,31916,,,0,155.0,Santa Cruz
rbn,31925,,,0,149.99,Santa Cruz
rbn,31926,,,0,59.99,Santa Cruz
rbn,32099,,L,15,84.99,La Paz
rbn,32100,,S,0,59.99,Santa Cruz
rbn,32101,,L,15,491.97,La Paz
rbn,31927,,,0,300.0,Santa Cruz
rbn,32103,,S,0,149.99,Santa Cruz
rbn,32105,,L,20,652.96,La Paz
rbn,32104,,,0,319.96,Santa Cruz
rbn,32106,,,0,147.0,Santa Cruz
rbn,32107,,S,0,294.0,Santa Cruz
rbn,32109,,,0,59.99,Santa Cruz
rbn,32348,,C,20,244.98,Cochabamba
rbn,32349,,L,15,74.99,La Paz
rbn,32352,,B,15,180.0,Beni
rbn,32353,,,15,204.99,Santa Cruz
rbn,32354,,L,15,168.0,La Paz
rbn,32110,,,0,59.99,Santa Cruz
rbn,32355,,,0,196.99,Santa Cruz
rbn,32364,,L,15,301.99,La Paz
rbn,32365,,S,15,291.99,Santa Cruz
rbn,32363,,,0,139.99,Santa Cruz
rbn,32366,,S,0,139.99,Santa Cruz
