store,order_id,city,state,shipping_charged,order_total,Clean_State
rbn,32368,,L,15,224.97,La Paz
rbn,32369,,L,15,152.0,La Paz
rbn,32367,,,0,413.98,Santa Cruz
rbn,32370,,S,0,649.99,Santa Cruz
rbn,32371,,,0,199.98,Santa Cruz
rbn,32373,,,0,139.99,Santa Cruz
rbn,32374,,,0,59.99,Santa Cruz
rbn,32493,,,0,59.99,Santa Cruz
rbn,32494,,,0,204.99,Santa Cruz
rbn,32495,,S,0,292.99,Santa Cruz
rbn,32496,,,0,149.99,Santa Cruz
rbn,32497,,S,0,155.0,Santa Cruz
rbn,32498,,S,0,165.0,Santa Cruz
rbn,32501,,,15,251.99,Santa Cruz
rbn,32499,,,0,165.0,Santa Cruz
rbn,32502,,,0,50.0,Santa Cruz
rbn,32503,,S,0,431.0,Santa Cruz
rbn,32504,,,0,139.99,Santa Cruz
rbn,32505,,,0,229.98,Santa Cruz
rbn,32506,,,0,59.99,Santa Cruz
rbn,32507,,,0,99.99,Santa Cruz
rbn,32508,,,0,125.0,Santa Cruz
rbn,32563,,S,15,162.0,Santa Cruz
rbn,32509,,,0,209.98,Santa Cruz
rbn,32566,,B,15,154.98,Beni
rbn,32567,,B,15,214.99,Beni
rbn,32565,,,0,59.99,Santa Cruz
rbn,32570,,C,15,401.98,Cochabamba
rbn,32571,,B,15,499.98,Beni
rbn,32569,,,0,274.99,Santa Cruz
rbn,32574,,B,15,299.99,Beni
rbn,32575,,L,15,154.99,La Paz
rbn,32577,,C,15,104.98,Cochabamba
rbn,32572,,,0,514.96,Santa Cruz
rbn,32578,,S,0,282.0,Santa Cruz
rbn,32581,,,20,185.0,Santa Cruz
rbn,32580,,,0,224.99,Santa Cruz
rbn,32582,,,0,314.99,Santa Cruz
rbn,32583,,,0,157.0,Santa Cruz
rbn,32584,,,0,139.99,Santa Cruz
rbn,32585,,,0,59.99,Santa Cruz
rbn,32586,,S,0,292.99,Santa Cruz
rbn,32587,,,0,224.99,Santa Cruz
rbn,32591,,B,15,327.0,Beni
rbn,32588,,S,0,139.99,Santa Cruz
rbn,32597,,L,15,204.99,La Paz
rbn,32596,,,0,274.0,Santa Cruz
rbn,32599,,,0,59.99,Santa Cruz
rbn,32600,,,0,139.99,Santa Cruz
rbn,32601,,,0,145.0,Santa Cruz
rbn,32606,,C,15,74.99,Cochabamba
rbn,32609,,L,15,384.97,La Paz
rbn,32610,,,0,139.99,Santa Cruz
rbn,32611,,,0,314.99,Santa Cruz
rbn,32612,,,0,149.99,Santa Cruz
rbn,32613,,,0,451.99,Santa Cruz
rbn,32617,,,0,299.98,Santa Cruz
rbn,32619,,,0,69.99,Santa Cruz
rbn,32620,,,15,180.0,Santa Cruz
rbn,32618,,,0,310.0,Santa Cruz
rbn,32622,,,15,162.0,Santa Cruz
rbn,32623,,,15,234.98,Santa Cruz
rbn,32621,,,0,319.98,Santa Cruz
rbn,32624,,,0,259.96,Santa Cruz
rbn,32627,,B,15,224.98,Beni
rbn,32625,,,0,127.0,Santa Cruz
rbn,32628,,,0,135.0,Santa Cruz
rbn,32629,,,0,59.99,Santa Cruz
rbn,32630,0,,0,139.99,Santa Cruz
rbn,32631,,S,0,147.0,Santa Cruz
rbn,32632,,,0,155.0,Santa Cruz
rbn,32633,,,0,202.99,Santa Cruz
rbn,32634,,,0,137.0,Santa Cruz
rbn,32635,,,0,59.99,Santa Cruz
rbn,32636,,,0,268.0,Santa Cruz
rbn,32651,,,0,59.99,Santa Cruz
rbn,32652,,,0,219.98,Santa Cruz
rbn,32653,,,0,145.0,Santa Cruz
rbn,32654,,,0,127.0,Santa Cruz
rbn,32655,,,0,59.99,Santa Cruz
rbn,32656,,,0,69.99,Santa Cruz
rbn,32658,,,0,59.99,Santa Cruz
rbn,32659,,,0,159.99,Santa Cruz
rbn,32660,,,0,139.99,Santa Cruz
rbn,32661,,,0,59.99,Santa Cruz
rbn,32662,,,0,147.0,Santa Cruz
rbn,32663,,,0,59.99,Santa Cruz
rbn,32664,,,0,139.99,Santa Cruz
rbn,32665,,,0,149.99,Santa Cruz
rbn,32666,,,0,155.0,Santa Cruz
rbn,32667,,,0,155.0,Santa Cruz
rbn,32668,,,0,224.99,Santa Cruz
rbn,32669,,,0,454.98,Santa Cruz
rbn,32670,,,0,149.99,Santa Cruz
rbn,32678,,,0,186.99,Santa Cruz
rbn,32679,,,0,292.0,Santa Cruz
rbn,32680,,,0,119.98,Santa Cruz
rbn,32684,,,0,59.99,Santa Cruz
rbn,32685,,,0,135.0,Santa Cruz
rbn,32686,,,0,127.0,Santa Cruz
rbn,32687,,,0,59.99,Santa Cruz
rbn,32688,,,0,69.99,Santa Cruz
rbn,32690,,,0,159.99,Santa Cruz
rbn,32691,,,0,125.0,Santa Cruz
rbn,32692,,,0,145.0,Santa Cruz
rbn,32693,,,0,59.99,Santa Cruz
rbn,32696,,,0,59.99,Santa Cruz
rbn,32697,,,0,145.0,Santa Cruz
rbn,32732,,L,15,134.98,La Paz
rbn,32733,,H,15,84.99,Chuquisaca
rbn,32734,,B,15,84.99,Beni
rbn,32704,,,0,59.99,Santa Cruz
rbn,32737,,B,15,84.99,Beni
rbn,32738,,L,15,154.98,La Paz
rbn,32740,,L,15,84.99,La Paz
rbn,32741,,H,15,264.96,Chuquisaca
rbn,32742,,S,0,154.98,Santa Cruz
rbn,32743,,L,15,239.97,La Paz
rbn,32744,,L,15,74.99,La Paz
rbn,32746,,H,15,84.99,Chuquisaca
rbn,32736,,,0,59.99,Santa Cruz
rbn,32750,,L,15,872.98,La Paz
rbn,32772,,L,15,180.0,La Paz
rbn,32749,,,0,69.99,Santa Cruz
rbn,32773,,,0,129.98,Santa Cruz
rbn,32774,,,0,149.99,Santa Cruz
rbn,32775,,,0,135.0,Santa Cruz
rbn,32776,,,0,139.99,Santa Cruz
rbn,32777,,,0,69.99,Santa Cruz
rbn,32780,,S,15,74.99,Santa Cruz
rbn,32782,,B,15,84.99,Beni
rbn,32784,,S,15,444.93,Santa Cruz
rbn,32786,,C,15,84.99,Cochabamba
rbn,32788,Santa Cruz de la Sierra,,0,279.98,Santa Cruz
rbn,32778,,,0,59.99,Santa Cruz
rbn,32790,,L,15,84.99,La Paz
rbn,32792,,C,15,134.98,Cochabamba
rbn,32789,,,0,59.99,Santa Cruz
rbn,32794,,,0,159.99,Santa Cruz
rbn,32796,,S,15,84.99,Santa Cruz
rbn,32797,,C,15,84.99,Cochabamba
rbn,32798,,S,15,84.99,Santa Cruz
rbn,32800,,C,15,84.99,Cochabamba
rbn,32801,,C,15,319.99,Cochabamba
rbn,32795,,,0,352.98,Santa Cruz
rbn,32803,,L,15,249.99,La Paz
rbn,32805,,T,15,214.97,Tarija
rbn,32802,,,0,214.99,Santa Cruz
rbn,32807,,,15,84.99,Santa Cruz
rbn,32809,,S,15,84.99,Santa Cruz
rbn,32806,,,0,127.0,Santa Cruz
rbn,32811,,S,15,84.99,Santa Cruz
rbn,32810,,,0,59.99,Santa Cruz
rbn,32812,,,0,59.99,Santa Cruz
rbn,32813,,,0,59.99,Santa Cruz
rbn,32815,,,0,59.99,Santa Cruz
rbn,32817,,,0,99.98,Santa Cruz
rbn,32820,,C,15,239.97,Cochabamba
rbn,32818,,,0,149.99,Santa Cruz
rbn,32856,,S,0,554.99,Santa Cruz
rbn,32857,,S,0,296.99,Santa Cruz
rbn,32858,,,0,159.99,Santa Cruz
rbn,32859,,,0,59.99,Santa Cruz
rbn,32860,,,0,139.99,Santa Cruz
rbn,32862,,L,15,274.96,La Paz
rbn,32869,,H,15,144.98,Chuquisaca
rbn,32873,,L,15,144.98,La Paz
rbn,32876,,L,15,172.0,La Paz
rbn,32861,,,0,135.0,Santa Cruz
rbn,32878,,,0,119.98,Santa Cruz
rbn,32880,,L,15,84.99,La Paz
rbn,32879,,S,0,139.99,Santa Cruz
rbn,32882,Cochabamba,,15,1188.0,Cochabamba
rbn,32881,,,0,59.99,Santa Cruz
rbn,32887,,L,15,154.98,La Paz
rbn,32888,,B,15,314.96,Beni
rbn,32889,,L,15,244.98,La Paz
rbn,32890,,O,15,224.97,Oruro
rbn,32883,,S,0,135.0,Santa Cruz
rbn,32891,,,0,59.99,Santa Cruz
rbn,32895,,P,15,144.98,Potosí
rbn,32894,,,0,119.98,Santa Cruz
rbn,32901,,L,15,74.99,La Paz
rbn,32902,,,0,149.99,Santa Cruz
rbn,32896,,,0,219.98,Santa Cruz
rbn,32904,,,0,59.99,Santa Cruz
rbn,32908,,L,15,74.99,La Paz
rbn,32918,,C,15,204.97,Cochabamba
rbn,32920,,L,15,84.99,La Paz
rbn,32905,,,0,59.99,Santa Cruz
rbn,32923,,B,15,307.99,Beni
rbn,32922,,,0,59.99,Santa Cruz
rbn,32925,,C,15,74.99,Cochabamba
rbn,32929,,C,15,154.98,Cochabamba
rbn,32930,,L,15,84.99,La Paz
rbn,32932,,C,20,244.99,Cochabamba
rbn,32934,,S,15,74.99,Santa Cruz
rbn,32924,,,0,139.98,Santa Cruz
rbn,32939,,P,15,134.98,Potosí
rbn,32940,,C,20,79.99,Cochabamba
rbn,32950,,S,20,79.99,Santa Cruz
rbn,32951,,S,15,74.99,Santa Cruz
rbn,32952,,L,15,134.98,La Paz
rbn,32953,,T,15,84.99,Tarija
rbn,32937,,,0,129.98,Santa Cruz
rbn,32957,,BO-C,15,84.99,Cochabamba
rbn,32958,,BO-B,15,224.98,Beni
rbn,32959,,BO-L,15,224.97,La Paz
rbn,32954,,,0,139.99,Santa Cruz
rbn,32968,,BO-L,15,74.99,La Paz
rbn,32960,,,0,59.99,Santa Cruz
rbn,32970,,,0,69.99,Santa Cruz
rbn,32971,,,0,59.99,Santa Cruz
rbn,32972,,,0,306.99,Santa Cruz
rbn,32973,,,0,276.99,Santa Cruz
rbn,32974,,,0,135.0,Santa Cruz
rbn,32975,,,0,596.0,Santa Cruz
rbn,32977,,,0,334.99,Santa Cruz
rbn,32979,,BO-O,20,89.99,Oruro
rbn,32978,,,0,129.98,Santa Cruz
rbn,32980,,,0,59.99,Santa Cruz
rbn,32984,,BO-H,15,294.96,Chuquisaca
rbn,32983,,,0,254.98,Santa Cruz
rbn,32987,,,0,69.99,Santa Cruz
rbn,32989,,,0,147.0,Santa Cruz
rbn,33001,,,0,153.0,Santa Cruz
rbn,33060,,,0,59.99,Santa Cruz
rbn,33061,,,0,149.99,Santa Cruz
rbn,33062,,,0,153.0,Santa Cruz
rbn,33230,,BO-T,15,94.99,Tarija
rbn,33231,,,0,119.98,Santa Cruz
rbn,33228,,,0,149.99,Santa Cruz
rbn,33248,,BO-C,15,74.99,Cochabamba
rbn,33249,,BO-C,15,94.99,Cochabamba
rbn,33233,,,0,107.0,Santa Cruz
rbn,33252,,,0,266.99,Santa Cruz
rbn,33256,,BO-L,15,239.98,La Paz
rbn,33255,,BO-S,0,119.98,Santa Cruz
rbn,33258,,BO-C,15,94.99,Cochabamba
rbn,33262,,BO-L,15,94.98,La Paz
rbn,33257,,,0,119.98,Santa Cruz
rbn,33264,,BO-L,15,94.99,La Paz
rbn,33265,,BO-C,15,94.99,Cochabamba
rbn,33266,,BO-P,20,264.98,Potosí
rbn,33267,,,0,496.95,Santa Cruz
rbn,33263,,,0,115.0,Santa Cruz
rbn,33270,,BO-L,15,109.99,La Paz
rbn,33271,,BO-L,15,94.99,La Paz
rbn,33269,,BO-S,0,209.98,Santa Cruz
rbn,33273,,BO-T,15,246.98,Tarija
rbn,33274,,,0,79.99,Santa Cruz
rbn,33272,,,0,59.99,Santa Cruz
rbn,33276,,,0,153.0,Santa Cruz
rbn,33277,,,0,174.99,Santa Cruz
rbn,33278,,,0,115.0,Santa Cruz
rbn,33279,,,0,59.99,Santa Cruz
rbn,33282,,BO-S,0,115.0,Santa Cruz
rbn,33285,,BO-H,15,54.99,Chuquisaca
rbn,33287,,BO-L,15,124.97,La Paz
rbn,33290,,BO-C,0,59.99,Cochabamba
rbn,33292,,,0,69.99,Santa Cruz
rbn,33283,,,0,194.99,Santa Cruz
rbn,33293,,,0,69.99,Santa Cruz
rbn,33294,,,0,373.98,Santa Cruz
rbn,33301,,BO-B,15,94.99,Beni
rbn,33295,,,0,139.99,Santa Cruz
rbn,33305,,BO-B,15,384.99,Beni
rbn,33308,,BO-C,15,224.98,Cochabamba
rbn,33303,,,0,127.0,Santa Cruz
rbn,33310,,BO-T,15,229.99,Tarija
rbn,33309,,,0,204.99,Santa Cruz
rbn,33317,,BO-B,15,94.99,Beni
rbn,33323,,BO-H,15,54.99,Chuquisaca
rbn,33319,,,0,59.99,Santa Cruz
rbn,33324,,,0,145.0,Santa Cruz
rbn,33326,,BO-S,15,54.99,Santa Cruz
rbn,33327,,BO-B,15,94.99,Beni
rbn,33325,,,0,157.0,Santa Cruz
rbn,33329,,BO-S,0,224.98,Santa Cruz
rbn,33331,,,0,127.0,Santa Cruz
rbn,33332,,,0,59.99,Santa Cruz
rbn,33333,,,0,130.0,Santa Cruz
rbn,33335,,BO-S,0,74.99,Santa Cruz
rbn,33336,,BO-C,15,69.99,Cochabamba
rbn,33334,,,0,153.0,Santa Cruz
rbn,33340,,BO-P,20,94.99,Potosí
rbn,33342,,,0,59.99,Santa Cruz
rbn,33344,,,0,69.99,Santa Cruz
rbn,33349,,BO-P,20,59.99,Potosí
rbn,33347,,,0,129.98,Santa Cruz
rbn,33350,,,0,145.0,Santa Cruz
rbn,33352,,,15,94.99,Santa Cruz
rbn,33351,,,0,135.0,Santa Cruz
rbn,33353,,,0,296.98,Santa Cruz
rbn,33354,,,0,229.98,Santa Cruz
rbn,33387,,BO-L,15,54.99,La Paz
rbn,33389,,,0,79.99,Santa Cruz
rbn,33390,,,0,59.99,Santa Cruz
rbn,33405,,,0,165.0,Santa Cruz
rbn,33408,,,0,139.99,Santa Cruz
rbn,33410,,,0,153.0,Santa Cruz
rbn,33411,,,0,149.99,Santa Cruz
rbn,33413,,,0,219.98,Santa Cruz
rbn,33415,,,0,59.99,Santa Cruz
rbn,33550,,BO-S,0,289.98,Santa Cruz
rbn,33552,,,15,94.99,Santa Cruz
rbn,33551,,,0,159.99,Santa Cruz
rbn,33560,,,0,139.99,Santa Cruz
rbn,33564,,BO-B,15,99.99,Beni
rbn,33562,,,0,414.98,Santa Cruz
rbn,33568,,,0,59.99,Santa Cruz
rbn,33654,,BO-B,15,84.99,Beni
rbn,33655,,BO-H,15,309.97,Chuquisaca
rbn,33656,,BO-C,15,394.98,Cochabamba
rbn,33569,,,0,149.99,Santa Cruz
rbn,33664,,BO-S,15,214.98,Santa Cruz
rbn,33666,,,15,74.99,Santa Cruz
rbn,33660,,,0,155.0,Santa Cruz
rbn,33669,,,0,129.99,Santa Cruz
rbn,33670,,,0,155.0,Santa Cruz
rbn,33676,,BO-C,15,124.98,Cochabamba
rbn,33675,,,0,179.97,Santa Cruz
rbn,33691,,BO-C,15,164.98,Cochabamba
rbn,33695,,BO-L,15,94.99,La Paz
rbn,33693,,,0,79.99,Santa Cruz
rbn,33709,,,0,206.99,Santa Cruz
rbn,33714,,,0,292.99,Santa Cruz
rbn,33715,,,0,69.99,Santa Cruz
rbn,33725,,,15,279.98,Santa Cruz
rbn,33716,,,0,59.99,Santa Cruz
rbn,33751,,,0,59.99,Santa Cruz
rbn,33838,,BO-O,15,312.0,Oruro
rbn,33839,,BO-H,15,140.0,Chuquisaca
rbn,33842,,,0,59.99,Santa Cruz
rbn,33852,,BO-P,25,154.99,Potosí
rbn,34028,,BO-H,15,238.98,Chuquisaca
rbn,33841,,,0,137.0,Santa Cruz
rbn,34454,,,15,144.99,Santa Cruz
rbn,34456,,BO-S,20,158.0,Santa Cruz
rbn,34458,,,0,139.98,Santa Cruz
rbn,34272,,,0,159.99,Santa Cruz
rbn,34459,,,0,206.99,Santa Cruz
rbn,34503,,,0,59.99,Santa Cruz
rbn,34504,,,0,59.99,Santa Cruz
rbn,34506,,BO-S,0,79.99,Santa Cruz
rbn,34519,,,0,69.99,Santa Cruz
rbn,34527,,,0,306.99,Santa Cruz
rbn,34528,,,0,359.97,Santa Cruz
rbn,34537,,,0,159.99,Santa Cruz
rbn,34538,,,0,137.0,Santa Cruz
rbn,34541,,,0,127.0,Santa Cruz
rbn,34791,,,0,157.0,Santa Cruz
rbn,34843,,,0,209.98,Santa Cruz
rbn,34934,,,0,135.0,Santa Cruz
rbn,34969,,,0,389.99,Santa Cruz
rbn,34971,,,0,149.99,Santa Cruz
rbn,34972,,,0,0.0,Santa Cruz
rbn,34973,,,0,286.99,Santa Cruz
rbn,35099,,,15,84.99,Santa Cruz
rbn,35123,,BO-S,0,59.49,Santa Cruz
rbn,35097,,,0,59.99,Santa Cruz
rbn,35124,,,0,165.0,Santa Cruz
rbn,35129,,,0,59.99,Santa Cruz
rbn,35291,,BO-L,15,154.99,La Paz
rbn,35296,,,15,144.99,Santa Cruz
rbn,35308,,,0,155.0,Santa Cruz
rbn,35309,,,0,212.99,Santa Cruz
rbn,35330,,,0,59.99,Santa Cruz
rbn,35332,,,0,147.0,Santa Cruz
rbn,35331,,,0,59.99,Santa Cruz
rbn,35333,,,0,125.0,Santa Cruz
rbn,35402,,BO-H,15,365.0,Chuquisaca
rbn,35409,,,15,154.99,Santa Cruz
rbn,35381,,,0,314.99,Santa Cruz
rbn,35413,,,0,69.99,Santa Cruz
rbn,35416,,BO-S,15,84.99,Santa Cruz
rbn,35414,,,0,155.0,Santa Cruz
rbn,35417,,,0,59.99,Santa Cruz
rbn,35421,,,0,149.99,Santa Cruz
rbn,35422,,,0,59.99,Santa Cruz
rbn,35423,,,0,129.98,Santa Cruz
rbn,35424,,,0,59.99,Santa Cruz
rbn,35426,,,0,219.98,Santa Cruz
rbn,35427,,,0,59.99,Santa Cruz
rbn,35428,,,0,289.98,Santa Cruz
rbn,35430,,BO-L,15,204.99,La Paz
rbn,35432,,BO-L,15,229.99,La Paz
rbn,35435,Cochabamba,,0,139.99,Cochabamba
rbn,35436,Potosi,,0,15.0,Santa Cruz
rbn,35429,,,0,155.0,Santa Cruz
rbn,35438,,,0,59.99,Santa Cruz
rbn,35441,La Paz,,0,344.98,La Paz
rbn,35442,La Paz,,0,219.98,La Paz
rbn,35439,,,0,269.98,Santa Cruz
rbn,35445,Santa cruz,,0,159.99,Santa Cruz
rbn,35449,La Paz,BO-L,15,154.99,La Paz
rbn,35542,,BO-C,15,349.97,Cochabamba
rbn,35781,,BO-L,15,170.0,La Paz
rbn,35784,,,0,145.0,Santa Cruz
rbn,35785,,,0,99.98,Santa Cruz
rbn,35787,,BO-H,15,211.99,Chuquisaca
rbn,35937,Potosi,BO-P,25,180.0,Potosí
rbn,35786,,,0,147.0,Santa Cruz
rbn,36048,,,0,147.0,Santa Cruz
rbn,36049,,,0,59.99,Santa Cruz
rbn,36123,,BO-T,0,764.93,Tarija
rbn,36106,,,0,149.99,Santa Cruz
rbn,36130,,BO-L,0,216.99,La Paz
rbn,36132,,BO-C,15,74.98,Cochabamba
rbn,36124,,,0,59.99,Santa Cruz
rbn,36133,,,0,559.91,Santa Cruz
rbn,36135,,,0,282.0,Santa Cruz
rbn,36136,,,0,174.99,Santa Cruz
rbn,36137,,,0,486.96,Santa Cruz
rbn,36138,,,0,69.99,Santa Cruz
rbn,36139,,,0,159.99,Santa Cruz
rbn,36215,,BO-L,15,224.99,La Paz
rbn,36525,,,15,144.98,Santa Cruz
rbn,36140,,,0,159.99,Santa Cruz
rbn,36541,,BO-L,15,204.99,La Paz
rbn,36542,,BO-C,15,204.99,Cochabamba
rbn,36543,,BO-L,15,204.99,La Paz
rbn,36610,,BO-H,15,664.99,Chuquisaca
rbn,36611,Quillacollo,BO-C,20,259.99,Cochabamba
rbn,36536,,,0,139.99,Santa Cruz
rbn,36612,,,0,341.99,Santa Cruz
rbn,36613,,,0,59.99,Santa Cruz
rbn,36673,,BO-O,15,190.0,Oruro
rbn,36675,,BO-H,15,214.99,Chuquisaca
rbn,36614,,,0,264.99,Santa Cruz
rbn,36677,,,0,59.99,Santa Cruz
rbn,36680,,BO-P,25,244.99,Potosí
rbn,36685,,BO-L,15,274.99,La Paz
rbn,36679,,,0,59.99,Santa Cruz
rbn,36693,,BO-P,25,377.0,Potosí
rbn,36696,,BO-C,15,290.0,Cochabamba
rbn,36690,,,0,59.99,Santa Cruz
rbn,36700,,,0,139.99,Santa Cruz
rbn,36701,,,0,139.99,Santa Cruz
rbn,36703,,BO-L,20,235.0,La Paz
rbn,36704,,BO-L,15,290.0,La Paz
rbn,36702,,,0,145.0,Santa Cruz
rbn,36741,,BO-C,15,300.0,Cochabamba
rbn,36706,,,0,69.99,Santa Cruz
rbn,36743,,,0,139.99,Santa Cruz
rbn,36748,,,15,262.0,Santa Cruz
rbn,36744,,,0,312.99,Santa Cruz
rbn,36752,,,0,139.99,Santa Cruz
rbn,36753,,BO-T,45,164.98,Tarija
rbn,36756,,,0,179.99,Santa Cruz
rbn,36779,,,0,125.0,Santa Cruz
rbn,36785,,,0,155.0,Santa Cruz
rbn,36789,,,0,165.0,Santa Cruz
rbn,36792,,,0,59.99,Santa Cruz
rbn,36793,,,0,159.96,Santa Cruz
rbn,36796,,,0,59.99,Santa Cruz
rbn,36798,,,0,155.0,Santa Cruz
rbn,36801,,,0,269.99,Santa Cruz
rbn,36807,,,0,139.99,Santa Cruz
rbn,36812,,,0,139.99,Santa Cruz
rbn,36813,,,0,69.99,Santa Cruz
rbn,36816,,,0,59.99,Santa Cruz
rbn,36817,,,0,59.99,Santa Cruz
rbn,36818,,,0,196.99,Santa Cruz
rbn,36819,,,0,39.99,Santa Cruz
rbn,36821,,,0,39.99,Santa Cruz
rbn,36822,,,0,59.99,Santa Cruz
rbn,36826,,,0,312.0,Santa Cruz
rbn,36831,,,0,139.99,Santa Cruz
rbn,36832,,,0,59.99,Santa Cruz
rbn,36836,,,0,59.99,Santa Cruz
rbn,36837,,,0,139.99,Santa Cruz
rbn,36839,,,0,157.0,Santa Cruz
rbn,36840,,,0,59.99,Santa Cruz
rbn,36841,,,0,59.99,Santa Cruz
rbn,36843,,,0,59.99,Santa Cruz
rbn,36846,,,0,207.0,Santa Cruz
rbn,36847,,,0,59.99,Santa Cruz
rbn,36854,,,0,145.0,Santa Cruz
rbn,36855,,,0,159.99,Santa Cruz
rbn,36857,,,0,59.99,Santa Cruz
rbn,36859,,,0,127.0,Santa Cruz
rbn,36861,,,0,29.99,Santa Cruz
rbn,36862,,,0,278.0,Santa Cruz
rbn,36864,,,0,143.0,Santa Cruz
rbn,36866,,,0,59.99,Santa Cruz
rbn,38072,,,0,125.0,Santa Cruz
rbn,38074,,,0,59.99,Santa Cruz
rbn,38232,,,0,59.99,Santa Cruz
rbn,38234,,,0,29.99,Santa Cruz
rbn,38235,,,0,59.99,Santa Cruz
rbn,38300,,,0,157.0,Santa Cruz
rbn,38308,,,0,219.99,Santa Cruz
rbn,38301,,,0,107.0,Santa Cruz
rbn,38521,,BO-L,0,99.99,La Paz
rbn,38311,,,0,129.98,Santa Cruz
rbn,38532,,,0,99.99,Santa Cruz
rbn,38533,,,0,59.99,Santa Cruz
rbn,38536,,,0,89.99,Santa Cruz
rbn,38538,,BO-L,15,885.95,La Paz
rbn,38537,,,0,246.99,Santa Cruz
rbn,38559,,,0,99.99,Santa Cruz
rbn,38561,,,0,139.99,Santa Cruz
rbn,38562,,,0,29.99,Santa Cruz
rbn,38564,,,0,59.99,Santa Cruz
rbn,38567,,,0,95.0,Santa Cruz
rbn,38569,,,0,164.99,Santa Cruz
rbn,38571,,,0,386.99,Santa Cruz
rbn,38573,,,0,129.98,Santa Cruz
